,subject_id,trial_index,conc_pal,concept,palette,accuracy,condition
447,e9b5jxogxy,111,7_corn,corn,7,1,gpt
448,e9b5jxogxy,112,5_working,working,5,1,gpt
449,e9b5jxogxy,112,5_leisure,leisure,5,1,gpt
450,e9b5jxogxy,112,5_grape,grape,5,1,gpt
451,e9b5jxogxy,112,5_banana,banana,5,1,gpt
452,e9b5jxogxy,113,7_corn,corn,7,1,gpt
453,e9b5jxogxy,113,7_carrot,carrot,7,1,gpt
454,e9b5jxogxy,113,7_safety,safety,7,1,gpt
455,e9b5jxogxy,113,7_comfort,comfort,7,1,gpt
456,e9b5jxogxy,114,6_eggplant,eggplant,6,1,gpt
457,e9b5jxogxy,114,6_celery,celery,6,1,gpt
458,e9b5jxogxy,114,6_peach,peach,6,1,gpt
459,e9b5jxogxy,114,6_cherry,cherry,6,1,gpt
460,e9b5jxogxy,115,2_sleeping,sleeping,2,1,gpt
461,e9b5jxogxy,115,2_driving,driving,2,1,gpt
462,e9b5jxogxy,115,2_peach,peach,2,1,gpt
463,e9b5jxogxy,115,2_cherry,cherry,2,1,gpt
464,e9b5jxogxy,116,8_sleeping,sleeping,8,1,gpt
465,e9b5jxogxy,116,8_driving,driving,8,1,gpt
466,e9b5jxogxy,116,8_efficiency,efficiency,8,1,gpt
467,e9b5jxogxy,116,8_speed,speed,8,1,gpt
468,e9b5jxogxy,117,4_eggplant,eggplant,4,1,gpt
469,e9b5jxogxy,117,4_celery,celery,4,1,gpt
470,e9b5jxogxy,117,4_efficiency,efficiency,4,1,gpt
471,e9b5jxogxy,117,4_speed,speed,4,1,gpt
472,e9b5jxogxy,118,3_working,working,3,0,gpt
473,e9b5jxogxy,118,3_leisure,leisure,3,0,gpt
474,e9b5jxogxy,118,3_safety,safety,3,1,gpt
475,e9b5jxogxy,118,3_comfort,comfort,3,1,gpt
476,e9b5jxogxy,119,1_corn,corn,1,1,gpt
477,e9b5jxogxy,119,1_carrot,carrot,1,1,gpt
478,e9b5jxogxy,119,1_grape,grape,1,1,gpt
479,e9b5jxogxy,119,1_banana,banana,1,1,gpt
480,e9b5jxogxy,120,1_banana,banana,1,1,gpt
481,e9b5jxogxy,120,1_corn,corn,1,1,gpt
482,e9b5jxogxy,120,1_carrot,carrot,1,1,gpt
483,e9b5jxogxy,120,1_grape,grape,1,1,gpt
484,e9b5jxogxy,121,8_speed,speed,8,1,gpt
485,e9b5jxogxy,121,8_sleeping,sleeping,8,1,gpt
486,e9b5jxogxy,121,8_driving,driving,8,1,gpt
487,e9b5jxogxy,121,8_efficiency,efficiency,8,1,gpt
488,e9b5jxogxy,122,4_speed,speed,4,1,gpt
489,e9b5jxogxy,122,4_eggplant,eggplant,4,1,gpt
490,e9b5jxogxy,122,4_celery,celery,4,1,gpt
491,e9b5jxogxy,122,4_efficiency,efficiency,4,1,gpt
492,e9b5jxogxy,123,6_cherry,cherry,6,1,gpt
493,e9b5jxogxy,123,6_eggplant,eggplant,6,1,gpt
494,e9b5jxogxy,123,6_celery,celery,6,1,gpt
495,e9b5jxogxy,123,6_peach,peach,6,1,gpt
496,e9b5jxogxy,124,7_comfort,comfort,7,1,gpt
497,e9b5jxogxy,124,7_corn,corn,7,1,gpt
498,e9b5jxogxy,124,7_carrot,carrot,7,1,gpt
499,e9b5jxogxy,124,7_safety,safety,7,1,gpt
500,e9b5jxogxy,125,3_comfort,comfort,3,1,gpt
501,e9b5jxogxy,125,3_working,working,3,0,gpt
502,e9b5jxogxy,125,3_leisure,leisure,3,0,gpt
503,e9b5jxogxy,125,3_safety,safety,3,1,gpt
504,e9b5jxogxy,126,2_cherry,cherry,2,1,gpt
505,e9b5jxogxy,126,2_sleeping,sleeping,2,1,gpt
506,e9b5jxogxy,126,2_driving,driving,2,1,gpt
507,e9b5jxogxy,126,2_peach,peach,2,1,gpt
508,e9b5jxogxy,127,5_banana,banana,5,1,gpt
509,e9b5jxogxy,127,5_working,working,5,1,gpt
510,e9b5jxogxy,127,5_leisure,leisure,5,1,gpt
511,e9b5jxogxy,127,5_grape,grape,5,1,gpt
512,0458b5ovx0,128,2_sleeping,sleeping,2,1,gpt
513,0458b5ovx0,128,2_driving,driving,2,1,gpt
514,0458b5ovx0,128,2_peach,peach,2,1,gpt
515,0458b5ovx0,128,2_cherry,cherry,2,1,gpt
516,0458b5ovx0,129,5_working,working,5,1,gpt
517,0458b5ovx0,129,5_leisure,leisure,5,1,gpt
518,0458b5ovx0,129,5_grape,grape,5,1,gpt
519,0458b5ovx0,129,5_banana,banana,5,1,gpt
520,0458b5ovx0,130,3_working,working,3,1,gpt
521,0458b5ovx0,130,3_leisure,leisure,3,1,gpt
522,0458b5ovx0,130,3_safety,safety,3,1,gpt
523,0458b5ovx0,130,3_comfort,comfort,3,1,gpt
524,0458b5ovx0,131,7_corn,corn,7,1,gpt
525,0458b5ovx0,131,7_carrot,carrot,7,1,gpt
526,0458b5ovx0,131,7_safety,safety,7,1,gpt
527,0458b5ovx0,131,7_comfort,comfort,7,1,gpt
528,0458b5ovx0,132,4_eggplant,eggplant,4,1,gpt
529,0458b5ovx0,132,4_celery,celery,4,1,gpt
530,0458b5ovx0,132,4_efficiency,efficiency,4,0,gpt
531,0458b5ovx0,132,4_speed,speed,4,0,gpt
532,0458b5ovx0,133,8_sleeping,sleeping,8,1,gpt
533,0458b5ovx0,133,8_driving,driving,8,1,gpt
534,0458b5ovx0,133,8_efficiency,efficiency,8,1,gpt
535,0458b5ovx0,133,8_speed,speed,8,1,gpt
536,0458b5ovx0,134,1_corn,corn,1,0,gpt
537,0458b5ovx0,134,1_carrot,carrot,1,1,gpt
538,0458b5ovx0,134,1_grape,grape,1,1,gpt
539,0458b5ovx0,134,1_banana,banana,1,0,gpt
540,0458b5ovx0,135,6_eggplant,eggplant,6,1,gpt
541,0458b5ovx0,135,6_celery,celery,6,1,gpt
542,0458b5ovx0,135,6_peach,peach,6,1,gpt
543,0458b5ovx0,135,6_cherry,cherry,6,1,gpt
544,0458b5ovx0,136,6_celery,celery,6,1,gpt
545,0458b5ovx0,136,6_peach,peach,6,1,gpt
546,0458b5ovx0,136,6_cherry,cherry,6,1,gpt
547,0458b5ovx0,136,6_eggplant,eggplant,6,1,gpt
548,0458b5ovx0,137,5_leisure,leisure,5,1,gpt
549,0458b5ovx0,137,5_grape,grape,5,1,gpt
550,0458b5ovx0,137,5_banana,banana,5,1,gpt
551,0458b5ovx0,137,5_working,working,5,1,gpt
552,0458b5ovx0,138,8_driving,driving,8,1,gpt
553,0458b5ovx0,138,8_efficiency,efficiency,8,1,gpt
554,0458b5ovx0,138,8_speed,speed,8,1,gpt
555,0458b5ovx0,138,8_sleeping,sleeping,8,1,gpt
556,0458b5ovx0,139,4_celery,celery,4,1,gpt
557,0458b5ovx0,139,4_efficiency,efficiency,4,0,gpt
558,0458b5ovx0,139,4_speed,speed,4,0,gpt
559,0458b5ovx0,139,4_eggplant,eggplant,4,1,gpt
560,0458b5ovx0,140,3_leisure,leisure,3,1,gpt
561,0458b5ovx0,140,3_safety,safety,3,1,gpt
562,0458b5ovx0,140,3_comfort,comfort,3,1,gpt
563,0458b5ovx0,140,3_working,working,3,1,gpt
564,0458b5ovx0,141,1_carrot,carrot,1,1,gpt
565,0458b5ovx0,141,1_grape,grape,1,1,gpt
566,0458b5ovx0,141,1_banana,banana,1,0,gpt
567,0458b5ovx0,141,1_corn,corn,1,0,gpt
568,0458b5ovx0,142,2_driving,driving,2,1,gpt
569,0458b5ovx0,142,2_peach,peach,2,1,gpt
570,0458b5ovx0,142,2_cherry,cherry,2,1,gpt
571,0458b5ovx0,142,2_sleeping,sleeping,2,1,gpt
572,0458b5ovx0,143,7_carrot,carrot,7,1,gpt
573,0458b5ovx0,143,7_safety,safety,7,1,gpt
574,0458b5ovx0,143,7_comfort,comfort,7,1,gpt
575,0458b5ovx0,143,7_corn,corn,7,1,gpt
576,0458b5ovx0,144,8_sleeping,sleeping,8,1,gpt
577,0458b5ovx0,144,8_driving,driving,8,0,gpt
578,0458b5ovx0,144,8_efficiency,efficiency,8,0,gpt
579,0458b5ovx0,144,8_speed,speed,8,0,gpt
580,0458b5ovx0,145,6_eggplant,eggplant,6,1,gpt
581,0458b5ovx0,145,6_celery,celery,6,1,gpt
582,0458b5ovx0,145,6_peach,peach,6,1,gpt
583,0458b5ovx0,145,6_cherry,cherry,6,1,gpt
584,0458b5ovx0,146,5_working,working,5,1,gpt
585,0458b5ovx0,146,5_leisure,leisure,5,1,gpt
586,0458b5ovx0,146,5_grape,grape,5,1,gpt
587,0458b5ovx0,146,5_banana,banana,5,1,gpt
588,0458b5ovx0,147,2_sleeping,sleeping,2,1,gpt
589,0458b5ovx0,147,2_driving,driving,2,1,gpt
590,0458b5ovx0,147,2_peach,peach,2,1,gpt
591,0458b5ovx0,147,2_cherry,cherry,2,1,gpt
592,0458b5ovx0,148,7_corn,corn,7,1,gpt
593,0458b5ovx0,148,7_carrot,carrot,7,1,gpt
594,0458b5ovx0,148,7_safety,safety,7,1,gpt
595,0458b5ovx0,148,7_comfort,comfort,7,1,gpt
596,0458b5ovx0,149,4_eggplant,eggplant,4,1,gpt
597,0458b5ovx0,149,4_celery,celery,4,1,gpt
598,0458b5ovx0,149,4_efficiency,efficiency,4,0,gpt
599,0458b5ovx0,149,4_speed,speed,4,0,gpt
600,0458b5ovx0,150,1_corn,corn,1,1,gpt
601,0458b5ovx0,150,1_carrot,carrot,1,1,gpt
602,0458b5ovx0,150,1_grape,grape,1,1,gpt
603,0458b5ovx0,150,1_banana,banana,1,1,gpt
604,0458b5ovx0,151,3_working,working,3,1,gpt
605,0458b5ovx0,151,3_leisure,leisure,3,1,gpt
606,0458b5ovx0,151,3_safety,safety,3,1,gpt
607,0458b5ovx0,151,3_comfort,comfort,3,1,gpt
608,0458b5ovx0,152,3_leisure,leisure,3,1,gpt
609,0458b5ovx0,152,3_safety,safety,3,1,gpt
610,0458b5ovx0,152,3_comfort,comfort,3,1,gpt
611,0458b5ovx0,152,3_working,working,3,1,gpt
612,0458b5ovx0,153,8_driving,driving,8,1,gpt
613,0458b5ovx0,153,8_efficiency,efficiency,8,0,gpt
614,0458b5ovx0,153,8_speed,speed,8,0,gpt
615,0458b5ovx0,153,8_sleeping,sleeping,8,1,gpt
616,0458b5ovx0,154,2_driving,driving,2,1,gpt
617,0458b5ovx0,154,2_peach,peach,2,1,gpt
618,0458b5ovx0,154,2_cherry,cherry,2,1,gpt
619,0458b5ovx0,154,2_sleeping,sleeping,2,1,gpt
620,0458b5ovx0,155,1_carrot,carrot,1,1,gpt
621,0458b5ovx0,155,1_grape,grape,1,1,gpt
622,0458b5ovx0,155,1_banana,banana,1,0,gpt
623,0458b5ovx0,155,1_corn,corn,1,0,gpt
624,0458b5ovx0,156,5_leisure,leisure,5,1,gpt
625,0458b5ovx0,156,5_grape,grape,5,1,gpt
626,0458b5ovx0,156,5_banana,banana,5,1,gpt
627,0458b5ovx0,156,5_working,working,5,1,gpt
628,0458b5ovx0,157,6_celery,celery,6,1,gpt
629,0458b5ovx0,157,6_peach,peach,6,1,gpt
630,0458b5ovx0,157,6_cherry,cherry,6,1,gpt
631,0458b5ovx0,157,6_eggplant,eggplant,6,1,gpt
632,0458b5ovx0,158,4_celery,celery,4,1,gpt
633,0458b5ovx0,158,4_efficiency,efficiency,4,0,gpt
634,0458b5ovx0,158,4_speed,speed,4,0,gpt
635,0458b5ovx0,158,4_eggplant,eggplant,4,1,gpt
636,0458b5ovx0,159,7_carrot,carrot,7,1,gpt
637,0458b5ovx0,159,7_safety,safety,7,1,gpt
638,0458b5ovx0,159,7_comfort,comfort,7,1,gpt
639,0458b5ovx0,159,7_corn,corn,7,1,gpt
640,0458b5ovx0,160,3_safety,safety,3,1,gpt
641,0458b5ovx0,160,3_comfort,comfort,3,1,gpt
642,0458b5ovx0,160,3_working,working,3,1,gpt
643,0458b5ovx0,160,3_leisure,leisure,3,1,gpt
644,0458b5ovx0,161,4_efficiency,efficiency,4,0,gpt
645,0458b5ovx0,161,4_speed,speed,4,0,gpt
646,0458b5ovx0,161,4_eggplant,eggplant,4,1,gpt
647,0458b5ovx0,161,4_celery,celery,4,1,gpt
648,0458b5ovx0,162,6_peach,peach,6,1,gpt
649,0458b5ovx0,162,6_cherry,cherry,6,1,gpt
650,0458b5ovx0,162,6_eggplant,eggplant,6,1,gpt
651,0458b5ovx0,162,6_celery,celery,6,1,gpt
652,0458b5ovx0,163,2_peach,peach,2,1,gpt
653,0458b5ovx0,163,2_cherry,cherry,2,1,gpt
654,0458b5ovx0,163,2_sleeping,sleeping,2,1,gpt
655,0458b5ovx0,163,2_driving,driving,2,1,gpt
656,0458b5ovx0,164,1_grape,grape,1,1,gpt
657,0458b5ovx0,164,1_banana,banana,1,1,gpt
658,0458b5ovx0,164,1_corn,corn,1,1,gpt
659,0458b5ovx0,164,1_carrot,carrot,1,1,gpt
660,0458b5ovx0,165,8_efficiency,efficiency,8,0,gpt
661,0458b5ovx0,165,8_speed,speed,8,0,gpt
662,0458b5ovx0,165,8_sleeping,sleeping,8,1,gpt
663,0458b5ovx0,165,8_driving,driving,8,1,gpt
664,0458b5ovx0,166,7_safety,safety,7,1,gpt
665,0458b5ovx0,166,7_comfort,comfort,7,1,gpt
666,0458b5ovx0,166,7_corn,corn,7,1,gpt
667,0458b5ovx0,166,7_carrot,carrot,7,1,gpt
668,0458b5ovx0,167,5_grape,grape,5,1,gpt
669,0458b5ovx0,167,5_banana,banana,5,1,gpt
670,0458b5ovx0,167,5_working,working,5,1,gpt
671,0458b5ovx0,167,5_leisure,leisure,5,1,gpt
672,0458b5ovx0,168,8_speed,speed,8,0,gpt
673,0458b5ovx0,168,8_sleeping,sleeping,8,1,gpt
674,0458b5ovx0,168,8_driving,driving,8,1,gpt
675,0458b5ovx0,168,8_efficiency,efficiency,8,0,gpt
676,0458b5ovx0,169,3_comfort,comfort,3,1,gpt
677,0458b5ovx0,169,3_working,working,3,1,gpt
678,0458b5ovx0,169,3_leisure,leisure,3,1,gpt
679,0458b5ovx0,169,3_safety,safety,3,1,gpt
680,0458b5ovx0,170,7_comfort,comfort,7,1,gpt
681,0458b5ovx0,170,7_corn,corn,7,1,gpt
682,0458b5ovx0,170,7_carrot,carrot,7,1,gpt
683,0458b5ovx0,170,7_safety,safety,7,1,gpt
684,0458b5ovx0,171,2_cherry,cherry,2,1,gpt
685,0458b5ovx0,171,2_sleeping,sleeping,2,1,gpt
686,0458b5ovx0,171,2_driving,driving,2,1,gpt
687,0458b5ovx0,171,2_peach,peach,2,1,gpt
688,0458b5ovx0,172,6_cherry,cherry,6,1,gpt
689,0458b5ovx0,172,6_eggplant,eggplant,6,1,gpt
690,0458b5ovx0,172,6_celery,celery,6,1,gpt
691,0458b5ovx0,172,6_peach,peach,6,1,gpt
692,0458b5ovx0,173,5_banana,banana,5,1,gpt
693,0458b5ovx0,173,5_working,working,5,1,gpt
694,0458b5ovx0,173,5_leisure,leisure,5,1,gpt
695,0458b5ovx0,173,5_grape,grape,5,1,gpt
696,0458b5ovx0,174,1_banana,banana,1,1,gpt
697,0458b5ovx0,174,1_corn,corn,1,0,gpt
698,0458b5ovx0,174,1_carrot,carrot,1,0,gpt
699,0458b5ovx0,174,1_grape,grape,1,1,gpt
700,0458b5ovx0,175,4_speed,speed,4,0,gpt
701,0458b5ovx0,175,4_eggplant,eggplant,4,1,gpt
702,0458b5ovx0,175,4_celery,celery,4,1,gpt
703,0458b5ovx0,175,4_efficiency,efficiency,4,0,gpt
704,0458b5ovx0,176,6_peach,peach,6,1,gpt
705,0458b5ovx0,176,6_cherry,cherry,6,1,gpt
706,0458b5ovx0,176,6_eggplant,eggplant,6,1,gpt
707,0458b5ovx0,176,6_celery,celery,6,1,gpt
708,0458b5ovx0,177,7_safety,safety,7,1,gpt
709,0458b5ovx0,177,7_comfort,comfort,7,1,gpt
710,0458b5ovx0,177,7_corn,corn,7,1,gpt
711,0458b5ovx0,177,7_carrot,carrot,7,1,gpt
712,0458b5ovx0,178,3_safety,safety,3,1,gpt
713,0458b5ovx0,178,3_comfort,comfort,3,1,gpt
714,0458b5ovx0,178,3_working,working,3,1,gpt
715,0458b5ovx0,178,3_leisure,leisure,3,1,gpt
716,0458b5ovx0,179,5_grape,grape,5,1,gpt
717,0458b5ovx0,179,5_banana,banana,5,1,gpt
718,0458b5ovx0,179,5_working,working,5,1,gpt
719,0458b5ovx0,179,5_leisure,leisure,5,1,gpt
720,0458b5ovx0,180,8_efficiency,efficiency,8,0,gpt
721,0458b5ovx0,180,8_speed,speed,8,0,gpt
722,0458b5ovx0,180,8_sleeping,sleeping,8,1,gpt
723,0458b5ovx0,180,8_driving,driving,8,1,gpt
724,0458b5ovx0,181,2_peach,peach,2,1,gpt
725,0458b5ovx0,181,2_cherry,cherry,2,1,gpt
726,0458b5ovx0,181,2_sleeping,sleeping,2,1,gpt
727,0458b5ovx0,181,2_driving,driving,2,1,gpt
728,0458b5ovx0,182,1_grape,grape,1,1,gpt
729,0458b5ovx0,182,1_banana,banana,1,0,gpt
730,0458b5ovx0,182,1_corn,corn,1,0,gpt
731,0458b5ovx0,182,1_carrot,carrot,1,1,gpt
732,0458b5ovx0,183,4_efficiency,efficiency,4,0,gpt
733,0458b5ovx0,183,4_speed,speed,4,0,gpt
734,0458b5ovx0,183,4_eggplant,eggplant,4,1,gpt
735,0458b5ovx0,183,4_celery,celery,4,1,gpt
736,0458b5ovx0,184,6_cherry,cherry,6,1,gpt
737,0458b5ovx0,184,6_eggplant,eggplant,6,1,gpt
738,0458b5ovx0,184,6_celery,celery,6,1,gpt
739,0458b5ovx0,184,6_peach,peach,6,1,gpt
740,0458b5ovx0,185,2_cherry,cherry,2,1,gpt
741,0458b5ovx0,185,2_sleeping,sleeping,2,1,gpt
742,0458b5ovx0,185,2_driving,driving,2,1,gpt
743,0458b5ovx0,185,2_peach,peach,2,1,gpt
744,0458b5ovx0,186,7_comfort,comfort,7,1,gpt
745,0458b5ovx0,186,7_corn,corn,7,1,gpt
746,0458b5ovx0,186,7_carrot,carrot,7,1,gpt
747,0458b5ovx0,186,7_safety,safety,7,1,gpt
748,0458b5ovx0,187,3_comfort,comfort,3,1,gpt
749,0458b5ovx0,187,3_working,working,3,1,gpt
750,0458b5ovx0,187,3_leisure,leisure,3,1,gpt
751,0458b5ovx0,187,3_safety,safety,3,1,gpt
752,0458b5ovx0,188,5_banana,banana,5,1,gpt
753,0458b5ovx0,188,5_working,working,5,1,gpt
754,0458b5ovx0,188,5_leisure,leisure,5,1,gpt
755,0458b5ovx0,188,5_grape,grape,5,1,gpt
756,0458b5ovx0,189,8_speed,speed,8,0,gpt
757,0458b5ovx0,189,8_sleeping,sleeping,8,1,gpt
758,0458b5ovx0,189,8_driving,driving,8,1,gpt
759,0458b5ovx0,189,8_efficiency,efficiency,8,0,gpt
760,0458b5ovx0,190,1_banana,banana,1,0,gpt
761,0458b5ovx0,190,1_corn,corn,1,0,gpt
762,0458b5ovx0,190,1_carrot,carrot,1,1,gpt
763,0458b5ovx0,190,1_grape,grape,1,1,gpt
764,0458b5ovx0,191,4_speed,speed,4,0,gpt
765,0458b5ovx0,191,4_eggplant,eggplant,4,1,gpt
766,0458b5ovx0,191,4_celery,celery,4,1,gpt
767,0458b5ovx0,191,4_efficiency,efficiency,4,0,gpt
768,vv5a7a26ft,192,8_sleeping,sleeping,8,1,gpt
769,vv5a7a26ft,192,8_driving,driving,8,0,gpt
770,vv5a7a26ft,192,8_efficiency,efficiency,8,0,gpt
771,vv5a7a26ft,192,8_speed,speed,8,1,gpt
772,vv5a7a26ft,193,6_eggplant,eggplant,6,1,gpt
773,vv5a7a26ft,193,6_celery,celery,6,1,gpt
774,vv5a7a26ft,193,6_peach,peach,6,1,gpt
775,vv5a7a26ft,193,6_cherry,cherry,6,1,gpt
776,vv5a7a26ft,194,4_eggplant,eggplant,4,1,gpt
777,vv5a7a26ft,194,4_celery,celery,4,1,gpt
778,vv5a7a26ft,194,4_efficiency,efficiency,4,1,gpt
779,vv5a7a26ft,194,4_speed,speed,4,1,gpt
780,vv5a7a26ft,195,1_corn,corn,1,1,gpt
781,vv5a7a26ft,195,1_carrot,carrot,1,1,gpt
782,vv5a7a26ft,195,1_grape,grape,1,1,gpt
783,vv5a7a26ft,195,1_banana,banana,1,1,gpt
784,vv5a7a26ft,196,5_working,working,5,0,gpt
785,vv5a7a26ft,196,5_leisure,leisure,5,0,gpt
786,vv5a7a26ft,196,5_grape,grape,5,1,gpt
787,vv5a7a26ft,196,5_banana,banana,5,1,gpt
788,vv5a7a26ft,197,3_working,working,3,0,gpt
789,vv5a7a26ft,197,3_leisure,leisure,3,0,gpt
790,vv5a7a26ft,197,3_safety,safety,3,0,gpt
791,vv5a7a26ft,197,3_comfort,comfort,3,0,gpt
792,vv5a7a26ft,198,7_corn,corn,7,1,gpt
793,vv5a7a26ft,198,7_carrot,carrot,7,1,gpt
794,vv5a7a26ft,198,7_safety,safety,7,1,gpt
795,vv5a7a26ft,198,7_comfort,comfort,7,1,gpt
796,vv5a7a26ft,199,2_sleeping,sleeping,2,1,gpt
797,vv5a7a26ft,199,2_driving,driving,2,1,gpt
798,vv5a7a26ft,199,2_peach,peach,2,1,gpt
799,vv5a7a26ft,199,2_cherry,cherry,2,1,gpt
800,vv5a7a26ft,200,8_efficiency,efficiency,8,0,gpt
801,vv5a7a26ft,200,8_speed,speed,8,1,gpt
802,vv5a7a26ft,200,8_sleeping,sleeping,8,1,gpt
803,vv5a7a26ft,200,8_driving,driving,8,0,gpt
804,vv5a7a26ft,201,7_safety,safety,7,1,gpt
805,vv5a7a26ft,201,7_comfort,comfort,7,1,gpt
806,vv5a7a26ft,201,7_corn,corn,7,1,gpt
807,vv5a7a26ft,201,7_carrot,carrot,7,1,gpt
808,vv5a7a26ft,202,1_grape,grape,1,1,gpt
809,vv5a7a26ft,202,1_banana,banana,1,1,gpt
810,vv5a7a26ft,202,1_corn,corn,1,1,gpt
811,vv5a7a26ft,202,1_carrot,carrot,1,1,gpt
812,vv5a7a26ft,203,2_peach,peach,2,1,gpt
813,vv5a7a26ft,203,2_cherry,cherry,2,1,gpt
814,vv5a7a26ft,203,2_sleeping,sleeping,2,1,gpt
815,vv5a7a26ft,203,2_driving,driving,2,1,gpt
816,vv5a7a26ft,204,5_grape,grape,5,1,gpt
817,vv5a7a26ft,204,5_banana,banana,5,1,gpt
818,vv5a7a26ft,204,5_working,working,5,0,gpt
819,vv5a7a26ft,204,5_leisure,leisure,5,0,gpt
820,vv5a7a26ft,205,4_efficiency,efficiency,4,1,gpt
821,vv5a7a26ft,205,4_speed,speed,4,1,gpt
822,vv5a7a26ft,205,4_eggplant,eggplant,4,1,gpt
823,vv5a7a26ft,205,4_celery,celery,4,1,gpt
824,vv5a7a26ft,206,6_peach,peach,6,1,gpt
825,vv5a7a26ft,206,6_cherry,cherry,6,1,gpt
826,vv5a7a26ft,206,6_eggplant,eggplant,6,1,gpt
827,vv5a7a26ft,206,6_celery,celery,6,1,gpt
828,vv5a7a26ft,207,3_safety,safety,3,0,gpt
829,vv5a7a26ft,207,3_comfort,comfort,3,0,gpt
830,vv5a7a26ft,207,3_working,working,3,0,gpt
831,vv5a7a26ft,207,3_leisure,leisure,3,0,gpt
832,vv5a7a26ft,208,6_cherry,cherry,6,1,gpt
833,vv5a7a26ft,208,6_eggplant,eggplant,6,1,gpt
834,vv5a7a26ft,208,6_celery,celery,6,1,gpt
835,vv5a7a26ft,208,6_peach,peach,6,1,gpt
836,vv5a7a26ft,209,3_comfort,comfort,3,0,gpt
837,vv5a7a26ft,209,3_working,working,3,0,gpt
838,vv5a7a26ft,209,3_leisure,leisure,3,0,gpt
839,vv5a7a26ft,209,3_safety,safety,3,0,gpt
840,vv5a7a26ft,210,4_speed,speed,4,1,gpt
841,vv5a7a26ft,210,4_eggplant,eggplant,4,1,gpt
842,vv5a7a26ft,210,4_celery,celery,4,1,gpt
843,vv5a7a26ft,210,4_efficiency,efficiency,4,1,gpt
844,vv5a7a26ft,211,1_banana,banana,1,1,gpt
845,vv5a7a26ft,211,1_corn,corn,1,1,gpt
846,vv5a7a26ft,211,1_carrot,carrot,1,1,gpt
847,vv5a7a26ft,211,1_grape,grape,1,1,gpt
848,vv5a7a26ft,212,8_speed,speed,8,1,gpt
849,vv5a7a26ft,212,8_sleeping,sleeping,8,1,gpt
850,vv5a7a26ft,212,8_driving,driving,8,0,gpt
851,vv5a7a26ft,212,8_efficiency,efficiency,8,0,gpt
852,vv5a7a26ft,213,7_comfort,comfort,7,1,gpt
853,vv5a7a26ft,213,7_corn,corn,7,1,gpt
854,vv5a7a26ft,213,7_carrot,carrot,7,1,gpt
855,vv5a7a26ft,213,7_safety,safety,7,1,gpt
856,vv5a7a26ft,214,5_banana,banana,5,1,gpt
857,vv5a7a26ft,214,5_working,working,5,0,gpt
858,vv5a7a26ft,214,5_leisure,leisure,5,0,gpt
859,vv5a7a26ft,214,5_grape,grape,5,1,gpt
860,vv5a7a26ft,215,2_cherry,cherry,2,1,gpt
861,vv5a7a26ft,215,2_sleeping,sleeping,2,1,gpt
862,vv5a7a26ft,215,2_driving,driving,2,1,gpt
863,vv5a7a26ft,215,2_peach,peach,2,1,gpt
864,vv5a7a26ft,216,7_carrot,carrot,7,1,gpt
865,vv5a7a26ft,216,7_safety,safety,7,1,gpt
866,vv5a7a26ft,216,7_comfort,comfort,7,1,gpt
867,vv5a7a26ft,216,7_corn,corn,7,1,gpt
868,vv5a7a26ft,217,8_driving,driving,8,0,gpt
869,vv5a7a26ft,217,8_efficiency,efficiency,8,0,gpt
870,vv5a7a26ft,217,8_speed,speed,8,1,gpt
871,vv5a7a26ft,217,8_sleeping,sleeping,8,1,gpt
872,vv5a7a26ft,218,6_celery,celery,6,1,gpt
873,vv5a7a26ft,218,6_peach,peach,6,1,gpt
874,vv5a7a26ft,218,6_cherry,cherry,6,1,gpt
875,vv5a7a26ft,218,6_eggplant,eggplant,6,1,gpt
876,vv5a7a26ft,219,1_carrot,carrot,1,1,gpt
877,vv5a7a26ft,219,1_grape,grape,1,1,gpt
878,vv5a7a26ft,219,1_banana,banana,1,1,gpt
879,vv5a7a26ft,219,1_corn,corn,1,1,gpt
880,vv5a7a26ft,220,5_leisure,leisure,5,0,gpt
881,vv5a7a26ft,220,5_grape,grape,5,1,gpt
882,vv5a7a26ft,220,5_banana,banana,5,1,gpt
883,vv5a7a26ft,220,5_working,working,5,0,gpt
884,vv5a7a26ft,221,3_leisure,leisure,3,0,gpt
885,vv5a7a26ft,221,3_safety,safety,3,0,gpt
886,vv5a7a26ft,221,3_comfort,comfort,3,0,gpt
887,vv5a7a26ft,221,3_working,working,3,0,gpt
888,vv5a7a26ft,222,2_driving,driving,2,1,gpt
889,vv5a7a26ft,222,2_peach,peach,2,1,gpt
890,vv5a7a26ft,222,2_cherry,cherry,2,1,gpt
891,vv5a7a26ft,222,2_sleeping,sleeping,2,1,gpt
892,vv5a7a26ft,223,4_celery,celery,4,1,gpt
893,vv5a7a26ft,223,4_efficiency,efficiency,4,1,gpt
894,vv5a7a26ft,223,4_speed,speed,4,1,gpt
895,vv5a7a26ft,223,4_eggplant,eggplant,4,1,gpt
896,vv5a7a26ft,224,7_comfort,comfort,7,1,gpt
897,vv5a7a26ft,224,7_corn,corn,7,1,gpt
898,vv5a7a26ft,224,7_carrot,carrot,7,1,gpt
899,vv5a7a26ft,224,7_safety,safety,7,1,gpt
900,vv5a7a26ft,225,6_cherry,cherry,6,1,gpt
901,vv5a7a26ft,225,6_eggplant,eggplant,6,1,gpt
902,vv5a7a26ft,225,6_celery,celery,6,1,gpt
903,vv5a7a26ft,225,6_peach,peach,6,1,gpt
